fsid,tractfp,arealotacres,areabuilding,bedroomscount,yearbuilt,unitscount,beachprox,fld_zone,near_golf,singfam,x,y
240472111471,24047951700,0.0709366,408,0,1992,1,1,X,1,1,-75.1386124148677,38.2929316082459
240472111472,24047951700,0.0693985,748,0,1992,1,1,X,1,1,-75.1391536926131,38.2930514668155
240472111477,24047951100,0.1378788,2172,0,2004,1,1,AE,0,1,-75.1311069344024,38.388661970477
240472111479,24047950400,0.2411616,2426,0,1994,1,1,X,0,1,-75.1151844141702,38.3481655767189
240472111480,24047950700,0.1935032,1217,0,1996,1,1,X,0,1,-75.1614465386642,38.3977991073948
240472111482,24047950600,0.2114325,1566,0,1973,1,1,AE,0,1,-75.1431807123032,38.3934307591057
240472111485,24047950700,0.1767677,1238,0,1992,1,1,X,0,1,-75.1567087550237,38.3979549851526
240472111490,24047950600,0.2574151,1889,0,1984,1,1,X,0,1,-75.1574338696744,38.3944321695536
240472111493,24047950400,0.2849862,1392,0,1958,1,1,X,0,1,-75.1322554265499,38.3394674103285
240472111498,24047951100,0.1761938,1232,0,1983,1,1,AE,0,1,-75.1460547793263,38.3773762358016
240472111503,24047951100,0.2549816,1723,0,1997,1,0,X,0,1,-75.1398538825231,38.3856186060255
240472111506,24047951700,0.2142332,1952,0,1989,1,0,X,0,1,-75.1178022658815,38.3249102965354
240472111507,24047951100,0.2357208,1670,0,2002,1,1,X,0,1,-75.1351826979945,38.365282114583
240472111508,24047951100,0.1244031,2427,0,2001,1,1,X,0,1,-75.1511612653046,38.3744505200211
240472111509,24047950700,0.1147842,1384,0,1984,1,1,AE,0,1,-75.1544923701499,38.4031534614225
240472111511,24047951400,3.5,3153,0,2016,0,0,X,0,1,-75.3984192953218,38.0895546986026
240472111512,24047951000,0.3200643,1528,0,1992,1,0,X,0,1,-75.2131736979699,38.3165674793573
240472111515,24047951300,0.4284435,1221,0,1999,1,1,X,0,1,-75.3844725770066,38.1829369099901
240472111516,24047951700,0.2262167,3662,0,2009,0,1,X,1,1,-75.1345990510022,38.2960775932222
240472111517,24047951100,0.251607,1447,0,1984,1,1,X,0,1,-75.1491814982561,38.3823547132854
240472111523,24047951100,0.076584,1890,0,1995,1,1,AE,0,1,-75.1431098472741,38.3721392075251
240472111525,24047950800,2.0300046,2052,0,2002,1,0,X,0,1,-75.1551637949745,38.4415847474715
240472111526,24047951700,0,1143,0,2006,0,0,X,0,0,-75.1150957276859,38.3317197993709
240472111530,24047950900,0.6887052,3485,0,2015,0,0,X,0,1,-75.1651408307881,38.3731955088528
240472111533,24047951100,0.3777319,3584,0,1999,1,1,X,0,1,-75.141812308178,38.3864927037567
240472111537,24047951100,0.1169421,1600,0,2002,1,1,X,0,1,-75.1525333489484,38.3769627859152
240472111540,24047950700,0.4556244,2265,0,2000,1,0,X,1,1,-75.1786168365914,38.3966439970719
240472111542,24047951000,0.5977961,2320,0,2006,0,0,X,0,1,-75.2103987745216,38.3170488249914
240472111544,24047950800,0.5154959,3098,0,2006,1,1,X,0,1,-75.1012648240992,38.4040452596389
240472111545,24047951000,0.6046832,1767,0,1910,1,0,X,0,1,-75.2148728453119,38.3262434845714
240472111548,24047951000,0.247337,2105,0,2005,0,0,X,0,1,-75.2087047500461,38.3207010717774
240472111551,24047950400,0.5820478,3913,0,2015,1,1,X,0,1,-75.1317182482497,38.3392675175085
240472111552,24047951000,0.1633609,1776,0,1989,1,0,X,0,1,-75.2131478188532,38.324670183441
240472111553,24047951100,0.1945822,1728,0,1985,1,1,X,0,1,-75.1411079794688,38.3741477961421
240472111557,24047951100,0.3554637,1620,0,1989,1,1,X,0,1,-75.1574623079086,38.3841547667527
240472111559,24047951100,0.1287879,2587,0,2005,1,0,X,0,1,-75.1579536746215,38.3713723721134
240472111560,24047951000,0.5277319,1485,0,1950,1,0,X,0,1,-75.2170684627161,38.3194057234589
240472111562,24047951400,0.5988981,2067,0,2005,1,0,X,0,1,-75.536682135849,38.0705450291658
240472111563,24047950600,0.2114325,1698,0,1983,1,1,AE,0,1,-75.1385001288743,38.3923804952402
240472111568,24047951200,0.5742195,2223,0,1990,1,0,X,0,1,-75.4640787702499,38.2291400389846
240472111569,24047951100,0.2238292,1560,0,1989,1,1,X,0,1,-75.1548164175742,38.3843350655649
240472111570,24047951100,0.2365014,1320,0,1989,1,0,X,0,1,-75.1621797332828,38.3736059088056
240472111573,24047951700,0.190955,1880,0,1995,1,0,X,0,1,-75.1149171915075,38.3239638051561
240472111575,24047951500,0.2066116,1265,0,1950,1,0,X,0,1,-75.551594792979,38.0643745046079
240472111576,24047950700,0.380303,2150,0,1974,1,1,AE,0,1,-75.1517071146363,38.4012761836671
240472111577,24047951200,247.8399908,2912,0,1900,1,0,X,0,0,-75.4349971534925,38.2060326547531
240472111580,24047951500,0.2938476,1856,0,1920,1,0,X,1,1,-75.5632510718571,38.0729736598441
240472111581,24047950600,0.2066345,1608,0,1993,1,1,X,0,1,-75.1506367785274,38.3884337468471
240472111588,24047951300,0.1790634,1615,0,2007,0,0,X,0,1,-75.3863193761646,38.1679773196136
240472111590,24047951700,0.2305556,3119,0,2006,1,0,X,0,1,-75.1241429448783,38.3290192074277
240472111592,24047951700,0.0688705,408,0,1991,1,1,X,1,1,-75.1360954311867,38.2932616960306
240472111594,24047951700,0.0693985,748,0,1992,1,1,X,1,1,-75.1375972968621,38.2923890154101
240472111600,24047951100,0.0980946,1408,0,2003,1,1,X,0,1,-75.1535799621425,38.3766039678406
240472111601,24047951000,0.0578512,4000,0,1895,1,0,X,0,0,-75.2189577517615,38.3243045268748
240472111604,24047951100,0.0707071,1803,0,2003,1,1,X,0,1,-75.1545710381484,38.3753392686924
240472111605,24047951100,0.070753,1195,0,2003,1,0,X,0,1,-75.155460558005,38.3751288758891
240472111606,24047951100,0.1735996,1275,0,1995,0,0,X,0,1,-75.1574733569428,38.3646791362094
240472111610,24047951700,0.0820937,748,0,1992,1,1,AE,1,1,-75.1340537718775,38.292321798396
240472111612,24047951100,0.1721763,1257,0,1999,1,0,X,0,1,-75.1603456845783,38.3729783530261
240472111613,24047950600,0.4503214,2482,0,1995,1,1,AE,0,1,-75.1461574092751,38.3966749608113
240472111616,24047951000,0.6267218,2592,0,1920,1,0,X,0,1,-75.2197074154754,38.329342459603
240472111618,24047950600,0.1767677,1384,0,1976,1,1,X,0,1,-75.1562221016851,38.3958726488534
240472111619,24047950600,0.2678145,1916,0,2005,1,1,AE,0,1,-75.1458458745943,38.3968130675246
240472111620,24047950600,0.2059917,1064,0,1990,1,1,X,0,1,-75.1621077314981,38.3935696321749
240472111622,24047951100,0.203742,1256,0,2001,1,1,X,0,1,-75.1397178409713,38.3636527770946
240472111626,24047950700,0.2221074,912,0,1985,1,0,X,1,1,-75.173727569356,38.3896117388943
240472111629,24047951100,0.2812213,2712,0,1984,1,1,X,0,1,-75.1323984980102,38.3757851965509
240472111631,24047951100,0.1721763,1952,0,1982,1,1,X,0,1,-75.1416246605023,38.375389907301
240472111632,24047951100,0.12236,2446,0,1999,1,1,X,0,1,-75.1304685010625,38.3772529936268
240472111636,24047951500,0.0490358,1512,0,2007,1,0,X,1,1,-75.5550125384602,38.0698187400113
240472111639,24047951100,0.3002066,1152,0,1994,1,0,X,0,1,-75.145187044665,38.3637513526219
240472111640,24047950700,0.2156566,1879,0,2003,1,0,X,1,1,-75.1659144021733,38.3948056409422
240472111642,24047951100,0.0768365,1784,0,2001,1,1,X,0,1,-75.1285469090511,38.3854888803647
240472111644,24047950800,27.3,1344,0,1920,1,0,X,0,0,-75.2943378275048,38.4119071053554
240472111646,24047951500,0.1570248,972,0,1996,1,1,X,1,1,-75.5745046249396,38.0694228696392
240472111648,24047950700,0.0397612,1329,0,1985,1,1,X,1,1,-75.1687581024046,38.4047544096774
240472111649,24047950800,1.0899908,2218,0,1962,1,0,X,0,1,-75.2264432722585,38.3261215781879
240472111652,24047950400,0.2102617,2052,0,2003,1,1,AE,0,1,-75.1229308509376,38.3537342973669
240472111654,24047951100,0.2555556,2088,0,1977,1,1,AE,0,1,-75.1485470999395,38.3781908793543
240472111656,24047951000,0.2754821,1232,0,1987,1,0,X,0,1,-75.2270615693986,38.3184769519916
240472111660,24047951100,0.2390725,988,0,1984,1,1,X,0,1,-75.1500623800865,38.3825877699438
240472111662,24047951100,0.3226814,2518,0,1991,1,1,X,0,1,-75.1277715156455,38.3793348096319
240472111666,24047951100,0.3074839,2857,0,2006,1,1,AE,0,1,-75.1352297302279,38.3664202618503
240472111670,24047951100,0.284068,1344,0,1984,1,1,X,0,1,-75.135230400549,38.3832788144994
240472111673,24047951700,4.4,7621,0,1971,1,1,AE,0,0,-75.1094671016971,38.3272271223878
240472111677,24047951000,0.2529155,2105,0,2006,0,0,X,0,1,-75.2059622895277,38.3198033592603
240472111683,24047950700,0.2241276,1320,0,1995,1,0,X,1,1,-75.1633354399612,38.3943693949759
240472111688,24047950400,0.399449,5842,0,2002,1,0,X,0,1,-75.1084689593675,38.3441573502081
240472111690,24047950800,1.5100092,2126,0,1900,1,1,X,0,1,-75.1665295275755,38.42333927269
240472111698,24047950600,0.2298898,1624,0,1983,1,1,AE,0,1,-75.1431517633933,38.3969301129859
240472111708,24047951500,0.259022,1377,0,1967,1,0,X,1,1,-75.5599087942079,38.0722582801434
240472111709,24047950800,0.4020202,2082,0,2006,0,0,X,0,1,-75.2297872771757,38.3235129198668
240472111710,24047951100,0.219123,1086,0,1993,1,1,X,0,1,-75.1512371786607,38.3803412919783
240472111714,24047951100,0.2518825,1892,0,1981,1,1,X,0,1,-75.1371326973482,38.3744526212631
240472111718,24047951100,0.1911387,1363,0,1997,1,1,AE,0,1,-75.1428925927737,38.3776540342761
240472111724,24047951700,0.1691919,1494,0,2001,1,1,X,0,1,-75.1144816298682,38.324099875284
240472111727,24047951100,0.1939394,2936,0,2005,1,1,X,0,1,-75.1531286661759,38.3788762884581
240472111738,24047950600,0.1767677,1404,0,1984,1,1,X,0,1,-75.1529580180823,38.3943744983071
240472111748,24047951500,0.3512397,1660,0,1950,1,1,X,1,1,-75.564160542685,38.0802387000964
240472111749,24047950700,0.2969697,2713,0,1993,1,0,X,1,1,-75.1702821872912,38.3912983899978
240472111750,24047950900,0.959022,1992,0,1976,1,0,X,1,1,-75.2140245665744,38.3489629316299
240472111756,24047951100,0.1597796,1900,0,2000,1,0,X,0,1,-75.1405470356302,38.3841372640576
240472111757,24047950700,0.2969697,2713,0,1993,1,0,X,1,1,-75.1713324442561,38.3916784375185
240472111763,24047950600,0.2188476,1880,0,2006,1,0,X,0,1,-75.1616109006927,38.3869248474185
240472111765,24047950800,0.4591368,3556,0,2006,0,0,X,0,1,-75.2321670632562,38.3226755878691
240472111767,24047951000,0.2843893,1011,0,1996,1,0,X,0,1,-75.2265727496245,38.3176384299044
240472111770,24047950600,0.2114325,1568,0,1984,1,1,X,0,1,-75.1520249627939,38.3968666720733
240472111771,24047950800,2.6,3477,0,1997,1,1,X,0,1,-75.1877937673847,38.4182730517082
240472111772,24047950700,0.2238292,2551,0,1978,0,0,X,1,1,-75.1725141383087,38.389668535494
240472111776,24047950600,0.2066116,2105,0,1991,1,1,X,0,1,-75.1609372218941,38.3909462886732
240472111777,24047951300,25.4899908,940,0,1962,1,0,X,0,1,-75.3878680524871,38.1599165173687
240472111778,24047951700,0.5653122,3520,0,2014,1,0,X,1,1,-75.173620089775,38.2502397229793
240472111780,24047951200,1,1096,0,1920,1,0,X,0,1,-75.3968273992048,38.0896422796571
240472111787,24047950800,0.5086318,3086,0,2003,1,1,X,0,1,-75.1097613126079,38.4083916019787
240472111790,24047951000,0.4141185,2984,0,2006,0,0,X,0,1,-75.2080465956903,38.3175312230301
240472111792,24047950700,0.1721763,1336,0,1995,1,1,X,0,1,-75.1520801340327,38.3986578633346
240472111797,24047951500,0.1721304,1400,0,1940,1,0,X,1,1,-75.5605623893852,38.0679329076454
240472111807,24047951700,0.3737833,3768,0,2002,1,1,AE,0,1,-75.1091515049283,38.3255165740275
240472111808,24047951700,0.2274334,2435,0,2004,1,0,X,0,1,-75.1234571890884,38.3301558540991
240472111810,24047951400,57.0800046,6400,0,1999,1,0,X,0,0,-75.537412277673,38.0411686590505
240472111814,24047951500,0.0964187,1256,0,1921,1,0,X,1,1,-75.5642167156926,38.0749457686926
240472111822,24047950700,0.3030992,1024,0,1973,1,0,X,1,1,-75.1753890454143,38.3894065378531
240472111823,24047951300,0.1330579,1376,0,1900,1,0,X,0,1,-75.3875883826088,38.1760039436293
240472111826,24047950700,0.1721763,1821,0,1994,1,1,X,0,1,-75.1535898110752,38.4022985907699
240472111828,24047951700,0.3335859,2067,0,1998,1,0,X,1,1,-75.1211487413828,38.3179508006041
240472111829,24047951100,0.204247,3080,0,2003,1,1,X,0,1,-75.1510745675056,38.3779681014977
240472111830,24047950600,0.2073462,3749,0,1988,1,1,X,0,1,-75.1494466975727,38.3940671723458
240472111833,24047951000,0.0274564,1970,0,1900,0,0,X,0,0,-75.2193239082336,38.3249377674374
240472111838,24047951100,0.2290174,1232,0,1990,1,1,X,0,1,-75.1514972001507,38.3811398593201
240472111839,24047950600,0.1985767,2315,0,1993,1,1,AE,0,1,-75.14149392421,38.394651354637
240472111840,24047951700,0.1519972,1539,0,1990,1,0,X,0,1,-75.1186533322515,38.3252308723298
240472111842,24047950600,0.2019284,2040,0,1984,1,1,AE,0,1,-75.1405062325129,38.3937947172922
240472111846,24047951100,0.2760101,3124,0,1988,1,1,X,0,1,-75.1368355747519,38.3732738161375
240472111852,24047951500,0.1338154,1358,0,1949,1,1,X,1,1,-75.5690451120741,38.0730186187041
240472111855,24047951000,0.4697658,1486,0,1900,1,0,X,0,1,-75.2131851099854,38.3239869283276
240472111859,24047950400,0.2337466,2866,0,2006,1,1,X,0,1,-75.1453696201747,38.3474045312566
240472111861,24047951700,0.1519284,1536,0,1989,1,0,X,0,1,-75.1184981212259,38.3219144853153
240472111862,24047950400,0.1733242,2479,0,1991,1,1,AE,0,1,-75.1195794539228,38.3565549945432
240472111866,24047951200,18.7899908,2516,0,1920,1,0,X,0,0,-75.3669198557191,38.1727372582724
240472111867,24047951100,0.2426079,2105,0,2000,1,1,X,0,1,-75.1503233514707,38.3752530383155
240472111868,24047951700,0.3282828,2690,0,1940,1,1,AE,0,0,-75.1048191284831,38.3267089616025
240472111872,24047951700,0.0688705,504,0,1994,1,1,X,1,1,-75.1402865267649,38.2914666035357
240472111873,24047950400,0.6887052,560,0,2015,1,1,AE,0,1,-75.1203735058735,38.3569017654337
240472111874,24047951700,0.2626722,1428,0,2001,1,1,X,0,1,-75.1131309763357,38.3246385471767
240472111877,24047951700,3.5899908,3408,0,1990,1,1,AE,1,1,-75.1929348472336,38.2350376945139
240472111880,24047951500,0.4280303,1460,0,1957,1,0,X,1,1,-75.5612346415985,38.0666288690252
240472111882,24047950700,0.2750689,1767,0,1992,1,0,X,1,1,-75.166539138519,38.3946623543257
240472111884,24047950400,2.3e-05,2107,0,2003,1,1,X,0,0,-75.1016943952291,38.3392860232396
240472111889,24047950600,0.2114555,960,0,1976,1,1,X,0,1,-75.14846350348,38.3882354772921
240472111891,24047951400,1.0100092,1152,0,1976,1,0,X,0,1,-75.5215022696244,38.0299893106229
240472111898,24047950400,0.3245638,2604,0,2010,1,0,X,0,1,-75.1454310581185,38.3425545496964
240472111903,24047950800,0.3134986,3158,0,2004,1,0,X,0,1,-75.2267517409644,38.3232965546205
240472111905,24047951200,1.25,1288,0,2009,1,0,X,0,1,-75.4032160821978,38.1395645385649
240472111907,24047950600,0.2338384,1699,0,1979,1,1,X,0,1,-75.1534143339353,38.3924844057405
240472111908,24047951000,0.5299816,640,0,1961,1,0,X,0,1,-75.2079017983913,38.3121494599852
240472111909,24047950800,2,2352,0,1985,1,0,X,0,1,-75.20464295437,38.422022587775
240472111910,24047950700,0.2606061,1288,0,1993,1,0,X,1,1,-75.1669120338045,38.3968641187628
240472111912,24047951500,0.5055556,2092,0,1965,1,0,X,1,1,-75.5552835280272,38.0650445864708
240472111916,24047950600,0.2303489,1068,0,1994,1,1,X,0,1,-75.1569949204595,38.3866238777666
240472111919,24047951700,0.5162075,2212,0,2002,1,0,X,1,1,-75.1180878095204,38.3193100924449
240472111928,24047951200,0.573921,1120,0,1978,1,1,X,0,1,-75.2511321900167,38.2555445961177
240472111931,24047951500,0.2738751,2248,0,1949,1,1,AE,1,1,-75.5645592414957,38.0778099184528
240472111934,24047951100,0.2034894,1494,0,1999,1,0,X,0,1,-75.1531667800824,38.3650421102699
240472111937,24047951700,0.0795684,408,0,1992,1,1,X,1,1,-75.1354501703354,38.2912458938788
240472111938,24047951700,0.0688705,748,0,2000,1,1,X,1,1,-75.1353475978208,38.293141860061
240472111939,24047951700,0.0688705,744,0,2002,1,1,X,1,1,-75.1337802301697,38.2923792419511
240472111944,24047951100,0.1721763,1596,0,1980,1,0,X,0,1,-75.1498430827084,38.3683869961557
240472111951,24047951200,20.1600092,1852,0,1986,1,0,X,0,0,-75.3475289556263,38.1263144324423
240472111958,24047950700,0.3337925,1334,0,1984,1,0,X,1,1,-75.1694042683146,38.3962235284635
240472111959,24047951400,1.0899908,2656,0,1977,1,0,X,0,1,-75.5331483232772,38.0599437465362
240472111961,24047951100,0.240932,1306,0,2004,1,0,X,0,1,-75.1468740095485,38.3641556845412
240472111963,24047951100,0.2238292,1232,0,1992,1,1,X,0,1,-75.1546407447804,38.3833519749078
240472111964,24047950400,0.1736915,3708,0,2007,1,1,AE,0,1,-75.1177340025979,38.3558603882817
240472111966,24047950800,0.5625574,2526,0,2006,0,0,X,1,1,-75.2312212834485,38.3259148610854
240472111972,24047951700,0.2306933,3020,0,2009,1,0,X,0,1,-75.1219191052859,38.3301582283978
240472111974,24047951100,0.2812213,3640,0,1988,1,1,X,0,1,-75.1378034543347,38.3739822351097
240472111976,24047951100,0.1816116,1899,0,1998,1,1,X,0,1,-75.130511522886,38.3851735123604
240472111983,24047951100,0.1028926,1688,0,2001,1,1,X,0,1,-75.1502438086762,38.3748032729651
240472111984,24047950600,0.2574151,2123,0,1979,1,1,X,0,1,-75.149095859483,38.3899496745727
240472111986,24047951700,0.1213958,1733,0,1993,1,0,X,0,1,-75.1200063498952,38.3233213094517
240472111990,24047950600,0.1697658,1048,0,1978,1,1,X,0,1,-75.1405439359085,38.3917954677611
240472111993,24047951100,0.2238292,1317,0,1995,1,1,X,0,1,-75.1438017082987,38.3790221866266
240472111995,24047951100,0.1556474,2357,0,2005,1,0,X,0,1,-75.1584949342439,38.3721512023691
240472111997,24047951400,0.7828283,3516,0,2006,1,0,X,0,1,-75.5342194923015,38.069403588287
240472112000,24047950700,0.1721763,2140,0,2000,1,1,X,0,1,-75.1541595618375,38.4021392981106
240472112004,24047951100,0.1047291,1636,0,2004,1,1,X,0,1,-75.1523624742534,38.3715208517444
240472112008,24047951100,0.5853994,4303,0,2015,0,1,AE,0,1,-75.138113753989,38.3587172613871
240472112009,24047951100,0.821809,3243,0,2016,0,1,AE,0,1,-75.137628795339,38.3586051461475
240472112011,24047951100,0.3577135,4298,0,2015,0,1,AE,0,1,-75.137622204779,38.3591507623278
240472112014,24047951100,0.6103076,3108,0,2014,0,1,AE,0,1,-75.139345750709,38.3592410188331
240472112016,24047951100,0.3078283,2328,0,2016,0,1,X,0,1,-75.1367739105767,38.3594842711003
240472112022,24047951100,0.4325069,2895,0,2015,0,1,X,0,1,-75.138146979924,38.3600554610413
240472112023,24047951100,0.4930441,4910,0,2008,0,1,X,0,1,-75.1379170098107,38.3602723694818
240472112025,24047951100,0.8008953,3906,0,2016,0,1,AE,0,1,-75.1375372327079,38.3604994098937
240472112027,24047951100,0.6269054,2836,0,2013,0,1,X,0,1,-75.1394337768335,38.3608110277095
240472112029,24047951100,0.4638889,3020,0,2014,0,1,X,0,1,-75.1383738914577,38.3609390961314
240472112030,24047951100,0.786685,2525,0,2013,0,1,X,0,1,-75.137316925063,38.3610896847273
240472112032,24047951100,0.5823462,4728,0,2011,0,1,X,0,1,-75.1374835250879,38.3613434641379
240472112033,24047951100,0.4583104,2206,0,2014,0,1,AE,0,1,-75.1376600879721,38.3615440324762
240472112034,24047951100,0.8502066,4927,0,2010,0,1,X,0,1,-75.1391029849545,38.3614653867114
240472112039,24047951100,2.4600092,4460,0,2012,0,1,AE,0,1,-75.1365362327095,38.3631688696466
240472112040,24047951100,0.5869835,3782,0,2013,0,1,X,0,1,-75.1382848459405,38.363249941509
240472112042,24047951200,1.2300046,2430,0,1940,1,0,X,0,1,-75.3940319079394,38.1074795602474
240472112049,24047951500,0.3277089,1837,0,2014,0,0,X,0,1,-75.5485002284135,38.0569809754178
240472112052,24047951500,0.2651056,2234,0,2007,0,0,X,0,1,-75.5490566529569,38.0574213013051
240472112053,24047951500,0.223921,1600,0,2016,0,0,X,0,1,-75.548425988978,38.0574516950872
240472112054,24047951500,0.232438,1667,0,2009,0,0,X,0,1,-75.5490278191296,38.0576430769912
240472112058,24047951500,0.223921,1443,0,2015,0,0,X,0,1,-75.5483528925125,38.0578635914076
240472112067,24047951500,0.232438,1204,0,2016,0,0,X,0,1,-75.5493770315794,38.0583485421321
240472112068,24047951500,0.232438,1892,0,2008,0,0,X,0,1,-75.5488852942068,38.0584659483252
240472112070,24047951500,0.2650138,1178,0,2015,0,0,X,0,1,-75.5493233813274,38.0585688112877
240472112071,24047951500,0.2621212,1191,0,2014,0,0,X,0,1,-75.5499184163074,38.0585348194475
240472112074,24047951500,0.2651745,1232,0,2013,0,0,X,0,1,-75.5501241103886,38.0586616030943
240472112075,24047951500,0.232438,1152,0,2008,0,0,X,0,1,-75.5503103313195,38.0588096508022
240472112076,24047951500,0.3626951,1166,0,2011,0,0,X,0,1,-75.5493268538123,38.0588313377028
240472112077,24047951500,0.2666208,1557,0,2015,0,0,X,0,1,-75.548153427649,38.058912071403
240472112079,24047951500,0.232438,1236,0,2008,0,0,X,0,1,-75.5505146155425,38.0589348305925
240472112080,24047951500,0.2698347,1220,0,2009,0,0,X,0,1,-75.549559759495,38.0590230147439
